timestamp,open,high,low,close,volume
2021-07-16 10:14:00,31374.7,31376.74,31350.0,31350.01,41.678234
2021-07-16 10:15:00,31350.0,31370.0,31344.79,31361.87,69.516042
2021-07-16 10:16:00,31361.86,31376.17,31334.08,31336.91,58.093248
2021-07-16 10:17:00,31336.9,31339.33,31304.11,31327.92,59.386709
2021-07-16 10:18:00,31327.93,31339.98,31315.16,31327.59,27.781761
2021-07-16 10:19:00,31327.59,31349.58,31325.68,31343.07,30.017742
2021-07-16 10:20:00,31343.07,31378.29,31323.01,31361.4,40.850633
2021-07-16 10:21:00,31361.4,31361.4,31282.15,31303.73,67.904713
2021-07-16 10:22:00,31303.74,31303.74,31252.04,31281.54,104.332583
2021-07-16 10:23:00,31281.54,31323.19,31276.71,31291.22,48.634765
2021-07-16 10:24:00,31290.41,31299.89,31255.99,31260.67,74.194075
2021-07-16 10:25:00,31260.67,31292.83,31232.62,31259.28,78.695273
2021-07-16 10:26:00,31257.79,31262.02,31222.95,31236.25,54.504858
2021-07-16 10:27:00,31236.25,31243.72,31205.0,31232.84,70.24182
2021-07-16 10:28:00,31232.84,31263.66,31207.77,31257.04,105.392996
2021-07-16 10:29:00,31257.04,31287.66,31240.97,31274.86,38.592143
2021-07-16 10:30:00,31274.87,31293.56,31261.74,31276.7,71.266746
2021-07-16 10:31:00,31276.75,31287.5,31276.75,31287.4,36.197374
2021-07-16 10:32:00,31287.39,31294.98,31258.24,31258.24,91.533638
2021-07-16 10:33:00,31258.24,31263.46,31222.51,31244.77,29.290187
2021-07-16 10:34:00,31244.76,31249.63,31206.0,31215.75,36.683171
2021-07-16 10:35:00,31215.74,31215.74,31166.23,31198.0,141.198789
2021-07-16 10:36:00,31198.01,31235.2,31140.0,31201.66,143.05449
2021-07-16 10:37:00,31201.66,31217.93,31157.36,31207.68,54.433669
2021-07-16 10:38:00,31207.69,31213.92,31169.38,31197.59,38.320279
2021-07-16 10:39:00,31200.48,31228.34,31193.6,31220.03,28.992087
2021-07-16 10:40:00,31220.03,31242.06,31212.74,31240.45,32.515188
2021-07-16 10:41:00,31240.45,31240.45,31208.39,31220.05,33.88575
2021-07-16 10:42:00,31220.06,31270.36,31220.05,31260.86,58.040763
2021-07-16 10:43:00,31260.87,31333.5,31254.99,31325.27,88.237288
2021-07-16 10:44:00,31320.01,31379.58,31308.8,31372.71,60.657988
2021-07-16 10:45:00,31372.71,31473.42,31353.15,31434.63,168.37463
2021-07-16 10:46:00,31433.25,31448.34,31392.17,31395.97,55.169397
2021-07-16 10:47:00,31395.98,31395.98,31293.48,31294.9,51.100544
2021-07-16 10:48:00,31300.44,31316.24,31285.71,31285.95,37.777296
2021-07-16 10:49:00,31285.96,31292.48,31272.05,31272.05,27.494491
2021-07-16 10:50:00,31272.05,31272.05,31243.69,31250.0,38.217502
2021-07-16 10:51:00,31250.0,31326.35,31228.67,31320.93,50.226167
2021-07-16 10:52:00,31320.94,31349.0,31264.95,31280.85,51.75296
2021-07-16 10:53:00,31276.8,31319.0,31253.52,31266.7,27.928927
2021-07-16 10:54:00,31266.7,31292.9,31255.51,31286.92,18.384798
2021-07-16 10:55:00,31287.99,31294.55,31266.98,31294.55,32.508245
2021-07-16 10:56:00,31294.54,31332.48,31283.71,31293.97,57.9991
2021-07-16 10:57:00,31293.97,31333.86,31274.84,31287.95,52.383907
2021-07-16 10:58:00,31287.96,31305.8,31266.42,31297.13,25.28198
2021-07-16 10:59:00,31297.13,31323.0,31294.17,31305.87,17.959524
2021-07-16 11:00:00,31303.67,31303.67,31248.08,31248.09,79.240678
2021-07-16 11:01:00,31248.09,31278.46,31246.01,31252.5,57.232136
2021-07-16 11:02:00,31252.5,31253.11,31222.02,31246.88,29.368747
2021-07-16 11:03:00,31246.87,31253.11,31200.83,31208.43,92.657397
2021-07-16 11:04:00,31208.43,31234.49,31191.5,31230.58,43.232446
2021-07-16 11:05:00,31231.33,31249.68,31227.83,31246.86,27.70062
2021-07-16 11:06:00,31246.87,31267.13,31237.13,31266.14,36.467344
2021-07-16 11:07:00,31266.14,31268.22,31242.01,31259.99,21.933102
2021-07-16 11:08:00,31259.99,31275.87,31235.0,31242.39,31.04636
2021-07-16 11:09:00,31242.39,31246.27,31224.73,31242.28,22.031252
2021-07-16 11:10:00,31242.28,31275.82,31242.27,31275.81,23.88484
2021-07-16 11:11:00,31275.81,31281.07,31252.01,31254.4,17.096376
2021-07-16 11:12:00,31254.4,31256.87,31223.67,31224.98,20.629287
2021-07-16 11:13:00,31226.87,31226.88,31177.46,31181.92,43.83491
2021-07-16 11:14:00,31181.91,31216.74,31174.76,31177.16,35.160467
2021-07-16 11:15:00,31177.16,31193.26,31155.38,31177.35,42.485817
2021-07-16 11:16:00,31179.93,31229.22,31167.35,31169.14,43.759958
2021-07-16 11:17:00,31169.15,31182.45,31151.27,31167.66,28.253487
2021-07-16 11:18:00,31165.89,31168.37,31123.59,31157.93,90.42839
2021-07-16 11:19:00,31157.93,31214.05,31151.1,31200.01,54.26553
2021-07-16 11:20:00,31200.0,31247.63,31200.0,31219.85,54.823611
2021-07-16 11:21:00,31219.85,31219.86,31188.01,31209.02,27.50083
2021-07-16 11:22:00,31209.06,31214.69,31193.09,31201.01,23.984261
2021-07-16 11:23:00,31201.0,31210.27,31175.03,31195.07,40.033229
2021-07-16 11:24:00,31195.06,31207.55,31184.49,31196.63,23.174409
2021-07-16 11:25:00,31196.63,31243.52,31192.24,31235.35,36.787983
2021-07-16 11:26:00,31232.8,31248.25,31217.84,31223.42,21.691838
2021-07-16 11:27:00,31218.82,31218.82,31182.05,31188.74,22.314084
2021-07-16 11:28:00,31188.74,31212.99,31180.94,31192.71,23.059232
2021-07-16 11:29:00,31189.25,31220.29,31180.27,31214.63,36.48564
2021-07-16 11:30:00,31214.65,31216.98,31207.73,31216.97,12.638051
2021-07-16 11:31:00,31215.95,31249.99,31215.95,31245.85,26.600348
2021-07-16 11:32:00,31245.84,31250.0,31238.19,31246.52,14.036542
2021-07-16 11:33:00,31246.52,31248.85,31194.24,31245.02,72.48673
2021-07-16 11:34:00,31245.02,31245.81,31190.94,31195.28,81.937455
2021-07-16 11:35:00,31195.28,31200.0,31165.1,31171.22,41.437903
2021-07-16 11:36:00,31171.22,31190.0,31155.01,31164.24,83.206261
2021-07-16 11:37:00,31163.26,31172.42,31155.05,31164.64,21.669272
2021-07-16 11:38:00,31164.89,31169.24,31142.72,31145.88,31.259855
2021-07-16 11:39:00,31145.88,31150.0,31114.0,31150.0,73.083085
2021-07-16 11:40:00,31150.0,31196.59,31144.96,31183.58,34.08076
2021-07-16 11:41:00,31183.58,31184.14,31066.0,31116.75,159.819054
2021-07-16 11:42:00,31118.21,31150.72,31085.88,31143.96,73.182232
2021-07-16 11:43:00,31147.8,31149.18,31088.88,31100.0,66.420811
2021-07-16 11:44:00,31100.0,31100.0,31055.25,31071.78,83.799012
2021-07-16 11:45:00,31072.13,31141.1,31020.0,31120.28,133.954845
2021-07-16 11:46:00,31120.29,31138.81,31100.0,31138.81,49.804555
2021-07-16 11:47:00,31138.8,31154.54,31124.84,31152.34,29.297429
2021-07-16 11:48:00,31152.34,31200.0,31152.33,31180.9,70.439863
2021-07-16 11:49:00,31180.9,31196.96,31177.26,31183.53,25.174107
2021-07-16 11:50:00,31183.53,31188.15,31139.88,31139.9,35.679526
2021-07-16 11:51:00,31146.21,31179.19,31146.21,31173.92,16.707047
2021-07-16 11:52:00,31173.92,31184.41,31147.6,31166.46,45.555081
2021-07-16 11:53:00,31166.45,31183.87,31156.09,31164.85,15.791099
2021-07-16 11:54:00,31164.84,31169.98,31136.84,31138.33,25.98383
2021-07-16 11:55:00,31138.32,31172.92,31136.6,31156.69,26.132627
2021-07-16 11:56:00,31156.69,31156.7,31114.14,31138.33,46.754693
2021-07-16 11:57:00,31138.64,31147.32,31109.53,31109.54,23.295215
2021-07-16 11:58:00,31111.05,31139.99,31107.24,31117.32,19.481371
2021-07-16 11:59:00,31117.32,31119.0,31081.21,31086.53,41.856629
2021-07-16 12:00:00,31086.52,31134.34,31067.43,31114.46,33.713606
2021-07-16 12:01:00,31114.46,31139.64,31111.33,31134.26,27.211838
2021-07-16 12:02:00,31131.57,31160.0,31125.26,31155.01,43.159338
2021-07-16 12:03:00,31155.01,31175.52,31145.0,31169.34,35.157833
2021-07-16 12:04:00,31169.35,31185.37,31167.83,31176.1,29.900839
2021-07-16 12:05:00,31176.11,31179.21,31156.41,31158.23,30.17965
2021-07-16 12:06:00,31158.22,31168.46,31148.84,31163.01,24.291173
2021-07-16 12:07:00,31163.02,31230.0,31161.71,31213.37,74.702573
2021-07-16 12:08:00,31212.7,31247.75,31208.37,31238.84,58.766966
2021-07-16 12:09:00,31238.84,31295.0,31230.84,31272.8,92.602225
2021-07-16 12:10:00,31272.81,31295.56,31272.8,31294.88,53.168338
2021-07-16 12:11:00,31294.88,31294.88,31236.01,31250.31,74.185089
2021-07-16 12:12:00,31250.32,31250.76,31233.51,31240.01,29.825477
2021-07-16 12:13:00,31240.01,31243.3,31211.39,31215.87,23.146323
2021-07-16 12:14:00,31215.86,31230.17,31196.93,31205.83,38.015841
2021-07-16 12:15:00,31205.82,31250.76,31205.82,31250.76,25.001874
2021-07-16 12:16:00,31250.75,31291.02,31241.05,31280.0,32.583029
2021-07-16 12:17:00,31280.01,31309.0,31280.0,31288.43,57.594112
2021-07-16 12:18:00,31288.44,31339.75,31286.22,31334.67,56.290476
2021-07-16 12:19:00,31334.53,31440.0,31332.77,31418.5,179.642293
2021-07-16 12:20:00,31417.37,31565.42,31417.36,31472.55,208.473688
2021-07-16 12:21:00,31472.56,31522.95,31450.39,31451.0,108.011573
2021-07-16 12:22:00,31451.0,31478.86,31414.86,31430.01,73.025876
2021-07-16 12:23:00,31430.01,31431.8,31381.57,31391.98,52.183409
2021-07-16 12:24:00,31391.42,31409.32,31369.12,31409.32,32.749794
2021-07-16 12:25:00,31409.32,31422.5,31355.17,31369.99,47.044799
2021-07-16 12:26:00,31370.0,31374.89,31346.36,31355.36,28.583473
2021-07-16 12:27:00,31355.37,31371.0,31350.0,31353.67,32.333737
2021-07-16 12:28:00,31353.66,31364.48,31338.33,31345.51,79.656444
2021-07-16 12:29:00,31345.51,31411.99,31338.61,31391.71,31.120079
2021-07-16 12:30:00,31391.73,31394.55,31358.02,31370.0,99.108501
2021-07-16 12:31:00,31370.0,31370.0,31346.25,31354.03,51.642315
2021-07-16 12:32:00,31354.03,31360.68,31350.0,31357.44,22.651305
2021-07-16 12:33:00,31357.43,31378.83,31352.69,31372.51,22.584722
2021-07-16 12:34:00,31373.51,31400.1,31356.34,31390.45,65.978071
2021-07-16 12:35:00,31391.95,31438.95,31381.7,31400.0,31.328222
2021-07-16 12:36:00,31400.0,31400.01,31386.85,31390.0,36.263891
2021-07-16 12:37:00,31390.0,31391.62,31338.59,31350.0,73.621026
2021-07-16 12:38:00,31350.0,31353.94,31323.68,31347.55,49.812878
2021-07-16 12:39:00,31347.56,31347.56,31304.95,31340.45,62.363291
2021-07-16 12:40:00,31340.45,31350.0,31324.98,31328.44,33.777149
2021-07-16 12:41:00,31330.75,31330.76,31292.89,31297.93,49.375642
2021-07-16 12:42:00,31297.94,31313.27,31285.87,31289.03,28.514529
2021-07-16 12:43:00,31292.34,31294.97,31252.51,31254.17,41.07283
2021-07-16 12:44:00,31254.17,31279.94,31225.0,31237.01,65.949294
2021-07-16 12:45:00,31237.01,31237.01,31200.0,31218.28,54.211125
2021-07-16 12:46:00,31218.28,31275.41,31218.27,31240.61,28.589019
2021-07-16 12:47:00,31240.61,31277.47,31227.05,31272.45,42.983013
2021-07-16 12:48:00,31272.46,31316.01,31272.46,31312.1,47.107197
2021-07-16 12:49:00,31312.09,31321.89,31289.17,31314.04,51.7105
2021-07-16 12:50:00,31315.44,31344.66,31315.44,31341.55,43.573628
2021-07-16 12:51:00,31341.54,31341.56,31300.0,31311.15,35.572149
2021-07-16 12:52:00,31311.15,31321.08,31300.0,31311.42,18.748488
2021-07-16 12:53:00,31311.41,31530.0,31311.41,31488.96,221.426219
2021-07-16 12:54:00,31488.96,31530.75,31454.29,31488.48,124.437425
2021-07-16 12:55:00,31488.48,31559.35,31480.49,31550.0,136.299373
2021-07-16 12:56:00,31549.99,31731.0,31542.92,31701.44,312.898454
2021-07-16 12:57:00,31694.51,31738.13,31657.2,31738.13,201.892899
2021-07-16 12:58:00,31733.71,31799.0,31684.61,31688.12,130.992003
2021-07-16 12:59:00,31690.92,31718.04,31642.76,31714.06,73.794625
2021-07-16 13:00:00,31714.06,31969.0,31709.44,31959.96,249.831194
2021-07-16 13:01:00,31959.96,31963.16,31866.0,31899.99,187.092858
2021-07-16 13:02:00,31899.99,31914.73,31869.07,31901.99,96.379325
2021-07-16 13:03:00,31901.99,31907.8,31843.66,31849.19,123.394832
2021-07-16 13:04:00,31849.2,31868.36,31815.05,31833.56,72.368931
2021-07-16 13:05:00,31833.55,31833.56,31770.11,31774.38,79.700664
2021-07-16 13:06:00,31777.42,31795.74,31754.27,31758.64,53.813703
2021-07-16 13:07:00,31754.32,31849.51,31754.32,31849.51,68.439309
2021-07-16 13:08:00,31849.5,31858.0,31799.96,31804.92,52.994663
2021-07-16 13:09:00,31804.92,31809.41,31782.91,31792.69,42.229797
2021-07-16 13:10:00,31792.69,31797.84,31750.0,31750.0,24.611611
2021-07-16 13:11:00,31750.0,31773.96,31748.9,31754.61,25.483225
2021-07-16 13:12:00,31754.62,31801.0,31751.88,31801.0,28.046199
2021-07-16 13:13:00,31801.0,31814.67,31772.92,31781.01,41.77311
2021-07-16 13:14:00,31781.0,31789.71,31767.1,31787.3,42.080009
2021-07-16 13:15:00,31787.3,31788.67,31765.19,31765.52,31.607633
2021-07-16 13:16:00,31765.52,31782.98,31760.0,31760.0,45.410195
2021-07-16 13:17:00,31760.01,31787.1,31708.79,31722.18,135.220273
2021-07-16 13:18:00,31725.44,31770.13,31725.44,31765.0,43.617077
2021-07-16 13:19:00,31765.0,31899.99,31764.99,31849.11,58.592148
2021-07-16 13:20:00,31849.12,31850.38,31790.97,31790.98,37.368701
2021-07-16 13:21:00,31790.98,31811.62,31758.76,31772.3,40.037386
2021-07-16 13:22:00,31772.29,31789.99,31764.22,31773.5,21.562874
2021-07-16 13:23:00,31773.5,31785.81,31771.4,31772.19,12.952861
2021-07-16 13:24:00,31772.18,31816.46,31771.4,31816.03,17.324605
2021-07-16 13:25:00,31814.88,31829.52,31777.18,31789.85,23.45425
2021-07-16 13:26:00,31789.86,31806.89,31777.21,31800.0,20.906745
2021-07-16 13:27:00,31799.99,31840.0,31799.99,31808.94,33.289898
2021-07-16 13:28:00,31808.94,31819.0,31805.55,31816.06,18.984316
2021-07-16 13:29:00,31814.76,31890.89,31814.76,31871.01,64.678282
2021-07-16 13:30:00,31871.01,31910.0,31851.81,31900.45,85.447992
2021-07-16 13:31:00,31897.97,31911.01,31885.78,31909.78,54.885558
2021-07-16 13:32:00,31909.77,31969.0,31908.22,31952.98,107.159618
2021-07-16 13:33:00,31952.99,31952.99,31880.47,31887.61,86.092719
2021-07-16 13:34:00,31887.61,31914.29,31883.1,31893.69,158.235401
2021-07-16 13:35:00,31894.14,31918.31,31880.07,31899.94,69.569002
2021-07-16 13:36:00,31899.94,31899.94,31857.19,31859.02,35.582239
2021-07-16 13:37:00,31860.46,31886.39,31857.79,31865.87,31.198536
2021-07-16 13:38:00,31865.86,31873.0,31853.9,31863.05,26.833665
2021-07-16 13:39:00,31863.06,31871.66,31850.13,31854.98,33.863018
2021-07-16 13:40:00,31854.97,31854.98,31813.01,31816.07,40.721965
2021-07-16 13:41:00,31816.07,31838.97,31810.36,31814.08,42.412524
2021-07-16 13:42:00,31814.08,31843.98,31805.76,31812.81,22.811596
2021-07-16 13:43:00,31812.81,31836.62,31810.59,31830.0,23.425805
2021-07-16 13:44:00,31830.0,31830.08,31801.58,31801.61,24.940954
2021-07-16 13:45:00,31801.6,31819.99,31785.08,31796.13,64.818067
2021-07-16 13:46:00,31796.14,31802.94,31771.41,31783.46,49.659807
2021-07-16 13:47:00,31786.28,31813.06,31782.73,31799.97,36.081096
2021-07-16 13:48:00,31797.15,31804.85,31783.0,31785.67,18.40792
2021-07-16 13:49:00,31785.67,31799.16,31773.43,31779.28,23.517235
2021-07-16 13:50:00,31780.0,31800.0,31775.67,31777.11,29.47751
2021-07-16 13:51:00,31777.1,31798.09,31777.1,31790.63,17.774559
2021-07-16 13:52:00,31790.62,31814.97,31779.0,31786.13,29.692942
2021-07-16 13:53:00,31787.63,31812.21,31787.63,31805.55,19.873075
2021-07-16 13:54:00,31805.55,31805.8,31785.43,31797.94,13.349143
2021-07-16 13:55:00,31797.94,31822.57,31792.26,31814.03,28.018902
2021-07-16 13:56:00,31814.03,31849.98,31811.44,31846.49,38.076974
2021-07-16 13:57:00,31846.49,31850.0,31826.66,31828.9,27.797047
2021-07-16 13:58:00,31828.19,31831.48,31703.01,31737.65,87.253831
2021-07-16 13:59:00,31737.64,31786.31,31737.64,31765.8,36.370908
2021-07-16 14:00:00,31765.8,31860.23,31765.8,31829.1,62.383727
2021-07-16 14:01:00,31829.02,31835.99,31821.91,31828.94,14.141998
2021-07-16 14:02:00,31828.93,31828.94,31770.0,31789.84,36.690106
2021-07-16 14:03:00,31789.84,31789.84,31742.31,31769.82,19.083064
2021-07-16 14:04:00,31769.83,31807.18,31761.66,31804.99,28.064841
2021-07-16 14:05:00,31804.99,31831.93,31803.59,31813.48,40.267289
2021-07-16 14:06:00,31813.48,31832.01,31813.48,31817.62,19.869097
2021-07-16 14:07:00,31818.72,31831.6,31817.62,31831.6,7.929308
2021-07-16 14:08:00,31831.6,31839.6,31823.72,31824.57,12.15933
2021-07-16 14:09:00,31823.77,31834.99,31823.76,31826.0,20.980261
2021-07-16 14:10:00,31826.0,31843.74,31821.48,31831.85,15.339379
2021-07-16 14:11:00,31831.86,31835.95,31814.9,31817.01,15.810832
2021-07-16 14:12:00,31817.02,31817.42,31800.02,31803.95,30.121195
2021-07-16 14:13:00,31806.26,31847.9,31795.65,31808.17,24.623454
2021-07-16 14:14:00,31813.35,31859.96,31809.06,31848.85,31.412725
2021-07-16 14:15:00,31848.86,31890.0,31848.2,31886.91,54.453689
2021-07-16 14:16:00,31886.92,31895.0,31873.76,31884.74,32.291587
2021-07-16 14:17:00,31884.44,31899.97,31877.08,31889.77,35.240217
2021-07-16 14:18:00,31889.78,31889.78,31848.17,31866.0,57.011067
2021-07-16 14:19:00,31866.01,31888.72,31860.93,31886.98,10.562636
2021-07-16 14:20:00,31886.97,31886.98,31831.03,31867.53,67.701262
2021-07-16 14:21:00,31867.53,31867.54,31834.28,31841.36,52.690924
2021-07-16 14:22:00,31841.35,31853.54,31813.35,31833.02,46.102226
2021-07-16 14:23:00,31833.01,31854.31,31826.61,31841.61,18.129821
2021-07-16 14:24:00,31841.61,31859.98,31838.91,31856.77,16.411595
2021-07-16 14:25:00,31853.57,31909.93,31853.57,31899.46,37.541475
2021-07-16 14:26:00,31897.98,31904.99,31881.31,31893.64,14.126372
2021-07-16 14:27:00,31893.64,31901.21,31870.01,31901.2,15.831351
2021-07-16 14:28:00,31901.21,31901.21,31887.93,31888.47,11.368096
2021-07-16 14:29:00,31888.47,31950.0,31888.47,31930.11,53.09765
2021-07-16 14:30:00,31930.12,31937.27,31870.05,31872.04,36.901933
2021-07-16 14:31:00,31870.05,31884.03,31861.66,31876.66,26.695399
2021-07-16 14:32:00,31876.66,31876.71,31846.48,31853.52,17.93034
2021-07-16 14:33:00,31854.48,31863.9,31837.38,31853.53,24.22018
2021-07-16 14:34:00,31853.53,31862.21,31845.18,31855.73,17.725083
2021-07-16 14:35:00,31852.06,31853.74,31837.32,31839.98,13.876301
2021-07-16 14:36:00,31839.97,31858.55,31838.01,31858.52,19.428155
2021-07-16 14:37:00,31858.53,31862.2,31837.32,31838.58,19.308226
2021-07-16 14:38:00,31838.57,31885.5,31838.57,31883.82,19.191967
2021-07-16 14:39:00,31883.83,31912.61,31883.66,31910.43,21.018186
2021-07-16 14:40:00,31910.42,31910.42,31869.15,31879.72,16.260583
2021-07-16 14:41:00,31879.72,31913.95,31875.83,31896.83,20.301673
2021-07-16 14:42:00,31896.82,31900.64,31879.62,31889.84,16.488434
2021-07-16 14:43:00,31889.84,31926.29,31889.03,31897.64,25.063088
2021-07-16 14:44:00,31897.64,31917.17,31887.07,31892.0,15.253796
2021-07-16 14:45:00,31892.0,31900.22,31868.68,31873.97,25.550598
2021-07-16 14:46:00,31872.1,31885.84,31833.41,31843.1,43.904784
2021-07-16 14:47:00,31846.66,31850.0,31836.96,31842.19,12.039634
2021-07-16 14:48:00,31842.19,31860.8,31830.62,31847.7,33.428806
2021-07-16 14:49:00,31847.74,31869.1,31847.62,31860.0,16.00991
2021-07-16 14:50:00,31859.99,31887.25,31859.99,31884.97,19.203123
2021-07-16 14:51:00,31884.96,31890.83,31859.89,31881.45,40.700596
2021-07-16 14:52:00,31881.45,31897.19,31879.42,31892.72,17.264181
2021-07-16 14:53:00,31892.72,31905.0,31886.06,31894.42,26.455495
2021-07-16 14:54:00,31894.41,31913.52,31894.36,31913.39,15.243376
2021-07-16 14:55:00,31913.4,31918.26,31882.6,31882.61,35.087182
2021-07-16 14:56:00,31882.6,31896.46,31873.26,31896.46,24.50825
2021-07-16 14:57:00,31896.45,31917.0,31896.45,31915.91,25.503082
2021-07-16 14:58:00,31915.91,31926.27,31880.0,31880.01,38.659857
2021-07-16 14:59:00,31880.0,31880.01,31851.07,31860.93,27.991044
2021-07-16 15:00:00,31860.92,31940.0,31855.75,31937.0,55.46394
2021-07-16 15:01:00,31937.0,31999.0,31925.54,31993.24,117.948336
2021-07-16 15:02:00,31993.25,31994.15,31948.66,31969.52,87.268426
2021-07-16 15:03:00,31969.51,31981.52,31887.46,31916.89,76.968051
2021-07-16 15:04:00,31916.88,31916.88,31876.04,31898.75,36.691091
2021-07-16 15:05:00,31898.82,31916.42,31885.58,31891.0,30.792642
2021-07-16 15:06:00,31887.47,31898.98,31843.29,31871.41,284.763546
2021-07-16 15:07:00,31871.41,31887.22,31805.23,31813.7,75.813808
2021-07-16 15:08:00,31813.69,31844.89,31808.71,31828.99,40.603817
2021-07-16 15:09:00,31827.24,31827.24,31787.01,31795.74,51.856853
2021-07-16 15:10:00,31795.74,31831.17,31788.58,31831.17,30.916704
2021-07-16 15:11:00,31827.1,31899.99,31822.43,31888.6,62.264775
2021-07-16 15:12:00,31888.6,31909.44,31884.49,31893.41,25.112103
